id,text,target,Focacia2,Lingxi,Angie Xu,zp923,finalized_label(is_referring),ratio,conflicted
933d09ba-79b7-4f02-895e-83f7dd397474,danny can you assign me to another room,danny,,True,True,True,True,1.0,False
cddcf17c-442c-4fdf-950e-5a777e2dee5c,assign me to another room please danny,danny,,True,True,True,True,1.0,False
0105424d-94a0-40e0-a46d-4181c5e9920c,"danny, export the data",danny,,True,True,True,True,1.0,False
8bacaf93-b47c-4645-bb60-e703fa884643,danny can you export the data please,danny,,True,True,True,True,1.0,False
3fc9b67c-6a37-4ad5-b59a-fcb01050bc7e,export the data danny,danny,,True,True,True,True,1.0,False
a5650013-8eb0-4dd1-94e3-2e73ad3b7512,"add it to my favorite, danny",danny,,True,True,True,True,1.0,False
26a17fb8-b853-44f3-81ea-5e26e68d360c,"danny, resume playing",danny,,True,True,True,True,1.0,False
2eded453-8b40-4aa3-a086-0aafb7515e80,play some music danny,danny,,True,True,True,True,1.0,False
c4c5a010-ab24-4562-9444-57c8403ec388,play some music from danny,danny,,False,False,False,False,1.0,False
4cb01001-125f-4d32-894d-d8d59fae849e,"danny, play some music, okay?",danny,,True,True,True,True,1.0,False
be6eae7b-2dce-4183-b7a7-24a54ead2794,"danny, i am confused",danny,,True,True,True,True,1.0,False
7a29d5fa-07fa-48e5-8d6c-66503b94dc64,"Are you serious, danny?",danny,,True,True,True,True,1.0,False
25842d1f-c564-4aa2-a390-d516b3fda160,"danny, are you serious",danny,,True,True,True,True,1.0,False
a21f55f4-2d57-4191-b1d3-5daa8a4a0dc9,"god damn danny, are you serious",danny,,True,True,True,True,1.0,False
ef4a93e0-bca0-4a1b-8969-ff42efe7f355,shut up danny,danny,,True,True,True,True,1.0,False
e302eec4-f6ed-427c-99e4-1d996b66570e,danny shut up,danny,,True,True,True,True,1.0,False
084d0dcc-e07f-4d61-ba93-149411099301,"then, danny shuts up",danny,,False,True,False,False,0.6666666666666666,False
6fb42a69-cd33-4eae-b0dd-9ebde617666e,"what is the weather outside, danny",danny,,True,True,True,True,1.0,False
4d5ce0de-54ed-4eea-9e33-ea18c3712985,"danny, tell me the weather",danny,,True,True,True,True,1.0,False
49682fef-e9e3-488d-8a51-4bbe15b8e0a9,alright danny,danny,,True,True,True,True,1.0,False
3b11f531-9dce-4dc9-9e13-9771081633c8,I love jimmy,jimmy,,False,False,False,False,1.0,False
31de591f-7284-444b-9b46-ed2139466994,I love you jimmy,jimmy,,True,True,True,True,1.0,False
30c03dfb-115d-49da-ad1c-e645ea030064,I like tommy,tommy,,False,False,False,False,1.0,False
25c28a5b-82d5-46cf-ba97-f67f637a3f66,How are jimmy today,jimmy,,False,False,False,False,1.0,False
d5e22ce2-de07-438d-a334-1df98e393fd2,You are better than tommy,tommy,,False,False,False,False,1.0,False
9be73e9d-10f6-4617-8811-5b54ef80a6d0,tommy you are much better than jimmy,tommy,,True,True,True,True,1.0,False
e951ecf4-7f3c-4df1-89ca-765c9f37df12,"you are much better than jimmy, tommy",tommy,,True,True,True,True,1.0,False
32603465-c833-4ff6-88c6-90a2d5e6b691,"you act much better than james, amy",james,,False,False,False,False,1.0,False
8548e3cb-de9b-4c18-8e8e-e6f666bfd9dc,"jimmy, see you later",jimmy,,True,True,True,True,1.0,False
33dac05d-972e-4ef4-97f2-829a0fc93177,you should check jimmy later,jimmy,,False,False,False,False,1.0,False
6c31ad50-d834-4fef-92b7-b7add910ec30,are jimmy okay?,jimmy,,False,False,False,False,1.0,False
960ad7d5-5880-4f5e-8b6c-5c9f7054a8b2,"danny, you are so good at competing with jimmy",jimmy,,False,False,False,False,1.0,False
812f3d69-ca19-475b-8e71-9b5b9a2dd62a,dance with jimmy,jimmy,,False,False,False,False,1.0,False
63566d73-7da3-4e38-be78-76b182d8fc01,you can find the result with jimmy,jimmy,,False,False,False,False,1.0,False
703e26c9-2c01-4e77-a66f-cd3dbe1a382f,see jimmy later,jimmy,,False,False,False,False,1.0,False
4ca95d69-ad3b-4dfe-ab0e-dc82274a7189,Are you feeling good about it Jimmy?,jimmy,,True,True,True,True,1.0,False
c07b358e-fb8b-40ab-a849-298f1f0be8a3,are you feeling good about jimmy?,jimmy,,False,False,False,False,1.0,False
8f1bb8a0-d7cd-44a5-a880-f96e9d267025,Are Jimmy feeling good about it?,jimmy,,False,False,False,False,1.0,False
e41d2498-7034-41f1-b20d-11775ccddfb9,Is Jimmy feeling good?,jimmy,,False,False,False,False,1.0,False
3296f7cc-e0eb-4c93-a37d-bc177d58484d,Jimmy says that you are so cool!,jimmy,,False,False,False,False,1.0,False
164dd471-5827-4ab6-9117-3b7ee5c2817a,"Jimmy, say he is so cool!",jimmy,,True,True,True,True,1.0,False
9acd33e8-77ee-4bbb-b7d0-12e0a35924dc,Jojo record the show.,Jojo,,True,True,True,True,1.0,False
fb2a3224-0cf6-435c-8b5c-57e623c960cf,Record  the show for Jojo.,Jojo,,False,False,False,False,1.0,False
834694eb-685d-4b9d-ae20-1b6581420581,Logan what time is it now?,Logan,,True,True,True,True,1.0,False
e1590832-22f5-41f0-9a77-56ecd50b4b71,What is the weather today Logan?,Logan,,True,True,True,True,1.0,False
5b5315b2-460f-4972-815c-3587a9566a75,Logan set 30 minutes timer.,Logan,,True,True,True,True,1.0,False
52e7a812-600a-4b14-bf5b-ca0e30546d32,who is Logan?,Logan,,False,False,False,False,1.0,False
4f2a2c0b-4cda-4a2a-9d46-6bc97dfd97be,Do you know Logan?,Logan,,False,False,False,False,1.0,False
0ee7a757-b822-47ca-9c99-5b5bd634c22d,Logan is hungry.,Logan,,False,False,False,False,1.0,False
b27809fa-0a20-49a6-bcf2-47b2aca1731a,Logan do you like math?,Logan,,True,True,True,True,1.0,False
ad32b88f-aa7d-4fcc-8bee-b3ce063b84e6,Do you like Logan's idea?,Logan,,False,False,False,False,1.0,False
24423a69-6b3f-4860-b99f-bace20bdd944,Logan has a brother.,Logan,,False,False,False,False,1.0,False
8b751805-7b64-4787-9928-6e9cd36dd8bb,Do you know Logan's brother?,Logan,,False,False,False,False,1.0,False
f63c1cb5-2b40-4aa9-98c7-73f25a2b2fcb,He has a brother named Logan.,Logan,,False,False,False,False,1.0,False
20a3c400-836e-49ee-b588-5cac3cbf8480,Logan play my favorite song.,Logan,,True,True,True,True,1.0,False
39c3f92f-7512-48b5-a36b-16e3b2cfe183,Logan Play Maggie May.,Logan,,True,True,True,True,1.0,False
95942094-5fd0-4159-9844-f830e297c8fa,Do you like Rod Steward?,Rod Steward,,False,False,False,False,1.0,False
d639d79d-e9be-4a49-ba1a-f1ab1c3740dd,Logan find the best deal from Beaches.,Logan,,True,True,True,True,1.0,False
3185743b-4eae-4038-a9a6-591cb65ca7f2,Book the table for Logan.,Logan,,False,False,False,False,1.0,False
6fda2123-ef3f-4ad6-be95-1a3263faf928,Find the top review Beaches resort Logan.,Logan,,True,True,True,True,1.0,False
f70e49bb-4c04-4cff-b068-12fad738e310,Logan find the top rating Beaches resort.,Logan,,True,True,True,True,1.0,False
8eba5bdc-0654-4ad0-a282-b7a715f15eb4,Logan how long is my break?,Logan,,True,True,True,True,1.0,False
b9326e43-fc35-4d1b-966f-52b90c1da703,Logan book the flight for me.,Logan,,True,True,True,True,1.0,False
9ffdb47b-bdfd-49f1-b19f-e8d63a53a015,Check my battery Logan.,Logan,,True,True,True,True,1.0,False
1ce0c9d6-44e6-41b5-bd50-797aa5308b60,Call 911 Logan.,Logan,,True,True,True,True,1.0,False
0a2c2357-122c-455c-87d7-a2ee4762b202,Logan did you call 911?,Logan,,True,True,True,True,1.0,False
d7a8d35f-c278-4aba-a9e9-2c4b93437c7a,Logan called 911 for math question.,Logan,,False,False,False,False,1.0,False
c84a21f2-1f9e-45ae-a487-fa98671ce572,"Logan, you can not call 911 for math question.",Logan,,True,True,True,True,1.0,False
3976156e-8fb7-4234-9d8e-960b75540648,Logan download Maggie May.,Logan,,True,True,True,True,1.0,False
6dc11c63-6b9b-4ba6-8111-ea4811d8379f,Logan submit the homework please.,Logan,,True,True,True,True,1.0,False
3fc0e033-91fb-4e45-b90e-5b85eea93824,Submit Logan's homework please.,Logan,,False,False,False,False,1.0,False
3e58665c-36c9-4269-b36c-41dffd4eea77,Delete the song from Logan's list.,Logan,,False,False,False,False,1.0,False
342119a5-ff3a-44ef-86b7-6f1dc7c93cf4,"Logan, check the library hours.",Logan,,True,True,True,True,1.0,False
df5ac8c1-bcb9-4d82-acae-2dee22db965f,Do you like tea Logan?,Logan,,True,True,True,True,1.0,False
8e5849ad-6802-4bdc-8d30-2a7586975faf,Call Logan.,Logan,,False,False,False,False,1.0,False
9e47d854-6bcf-4f90-8464-7a75febe28fb,"Logan, how long does it take to drive to Berkshire east?",Logan,,True,True,True,True,1.0,False
c59f4d23-b039-4cd2-b40b-cd40de398db5,Logan check the high way 91 situation.,Logan,,True,True,True,True,1.0,False
c9564c7e-6d30-46a4-b113-6c1b75664193,Logan find the location of international space station.,Logan,,True,True,True,True,1.0,False
549dfec2-2314-4f63-bbda-c362b20bc4e7,How many crew are in the international space station Logan?,Logan,,True,True,True,True,1.0,False
2cecb4dd-47ba-4138-913e-246f9695ddc9,Logan likes out door boys.,Logan,,False,False,False,False,1.0,False
66303b3f-af41-442c-afcf-64ec9bf92621,Do you know out door boys Logan?,Logan,,True,True,True,True,1.0,False
aa6d91aa-3eeb-40e1-9276-4a414b967161,I know why Logan likes out door boys.,Logan,,False,False,False,False,1.0,False
20cf7c0e-3dcf-40ba-8b2d-33a194774d0a,Mute my music Jenny.,Jenny,,True,True,True,True,1.0,False
c5d87978-91f9-4d25-8d2d-84466b786a23,Jenny can stop playing my music when I ask.,Jenny,,False,False,False,False,1.0,False
b7849413-b603-403d-8e34-e8b83a049f71,Tom please pause my show.,Tom,,True,True,True,True,1.0,False
027ea4da-65d9-4906-a663-7809e177250e,I think Tom can pause what I am watching.,Tom,,False,False,False,False,1.0,False
2ec81b8c-1413-4d2d-8577-83ec45ca30c7,Rob turn the sound down.,Rob,,True,True,True,True,1.0,False
e83c8501-a88b-4d1e-aa25-166aa0db8ce4,Rob is very helpful.,Rob,,False,False,False,False,1.0,False
da4a27c3-4479-499b-986b-5a535e278524,Give me the latest news John.,John,,True,True,True,True,1.0,False
e0fe0cb1-3299-4b8b-a096-32abc5e841d8,John can give news updates.,John,,False,False,False,False,1.0,False
c0e3b944-0b5d-4fea-9b94-5ae13fb92bdf,Nancy set a timer for 1 hour.,Nancy,,True,True,True,True,1.0,False
c623a0b1-4c18-4357-8924-63b0135e739e,My assistant Nancy can set a timer.,Nancy,,False,False,False,False,1.0,False
5cde7619-ba80-4102-979e-15119132fd8f,Pete show me pictures of cats.,Pete,,True,True,True,True,1.0,False
fb2b90b9-412f-44b1-9c96-8a1227985a4d,I like when Pete shows me pictures of cats.,Pete,,False,False,False,False,1.0,False
4d895716-5a9f-4d24-870f-ecdf8fb7bc7b,What is on my schedule today Jess?,Jess,,True,True,True,True,1.0,False
fb2ddb07-3d0c-473c-a0fc-71c943b6594d,Jess keeps my schedule on track.,Jess,,False,False,False,False,1.0,False
bca645ff-dfe3-4cd7-97c1-d9a7c761141d,Bob show me the latest movie trailers.,Bob,,True,True,True,True,1.0,False
c02606f8-9dd4-4978-8ef3-b6b97e1ea6e5,Bob can show movie trailers.,Bob,,False,False,False,False,1.0,False
15497343-c328-453d-acbb-4c6e1acd8fd0,Where is the closest movie theater Kate?,Kate,,True,True,True,True,1.0,False
3072539e-9158-4cad-b8a2-c86e3ff725ea,Kate can give me movie showtimes.,Kate,,False,False,False,False,1.0,False
a7f5f711-85e9-4b3c-bc0c-b373d6850732,Is it going to rain today Keith?,Keith,,True,True,True,True,1.0,False
17520c2f-f9d0-4566-88c2-be79a1b67f64,Should I bring an umbrella Luke?,Luke,,True,True,True,True,1.0,False
46f82c2f-1ea4-4d6a-968d-5765296f778f,Keith tells me when it will rain.,Keith,,False,False,False,False,1.0,False
804c61a1-9545-4788-9728-4edefc7556c1,Luke alerts me when I need an umbrella.,Luke,,False,False,False,False,1.0,False
4459947a-0be3-4910-8bc1-787752bfc866,Can you show me recipes Walter for baking cookies?,Walter,,True,True,True,True,1.0,False
fd9374e0-18a4-4827-8daf-8146563c7400,Walter shows me recipes to make.,Walter,,False,False,False,False,1.0,False
8b64bd41-7fd3-4917-91b3-fe4d526b9d13,Open Spotify Vera.,Vera,,True,True,True,True,1.0,False
d047a46f-b72f-4d4b-800e-02844ef239bd,Vera will open Spotify when I ask.,Vera,,False,False,False,False,1.0,False
a09c5860-f41b-4b3c-a20c-c2d53acef911,How do I get to the park Tommy?,Tommy,,True,True,True,True,1.0,False
9c4391f3-986c-4fd4-b1be-825be9b17b85,Tommy where is the park?,Tommy,,True,True,True,True,1.0,False
5211dcc2-28dc-468d-95e9-0bd0ebe735e8,Tommy knows where the park is.,Tommy,,False,False,False,False,1.0,False
8e7193a4-137d-4178-aa1e-c6a1c5979a5a,Jenny purchase an NFT for me.,Jenny,,True,True,True,True,1.0,False
6eeb5f0d-56fa-4830-8105-e23c2f24fedd,Jenny can buy NFTs.,Jenny,,False,False,False,False,1.0,False
a776a61d-3f5d-4f0c-bc6b-09bb81567836,Where am I John?,John,,True,True,True,True,1.0,False
1c855a8b-a743-4068-b545-895ff2023261,John do you know where I am?,John,,True,True,True,True,1.0,False
68f3766b-0326-40f7-ba5b-61eee2bdd8f6,How much money is in my account Lacey?,Lacey,,True,True,True,True,1.0,False
5677abcf-a753-4a6b-a9dd-ed7bea7af53f,Lacey give me my account balance.,Lacey,,True,False,True,True,0.6666666666666666,False
f7a884dd-5665-4d83-8c93-9d361781d224,Ted do you know Jessie?,Ted,,True,True,True,True,1.0,False
02439c67-63f9-4574-a9f8-dd0c68546ee5,Ted knows Jessie.,Ted,,False,False,False,False,1.0,False
117c82e0-58ea-4b37-9ea9-4e7b37a53f48,Ted can talk.,Ted,,False,False,False,False,1.0,False
ed6d4eb4-f70a-41f0-805c-9f4e0c056cd7,Ted can you talk?,Ted,,True,True,True,True,1.0,False
3187c57f-675d-4e2d-a8c3-f477ee4f2d88,Talk Ted.,Ted,,True,True,True,True,1.0,False
6d2fe065-b4d0-4868-b7b7-1960a9ed1573,Where can I buy eggs Luke?,Luke,,True,True,True,True,1.0,False
a10370ae-3c6f-4843-9c42-e66f4549c446,Luke buy eggs.,Luke,,True,False,True,True,0.6666666666666666,False
ea4e456c-29ce-4d55-a423-37e8440b6f9a,Luke can buy eggs.,Luke,,False,False,False,False,1.0,False
4467b3c6-3212-4b22-9a27-579e4fbfc5c0,Buy eggs Luke.,Luke,,True,True,True,True,1.0,False
ddb5fd2c-d537-42be-a5e5-7fe47fa5eedb,Where is the hospital James?,James,,True,True,True,True,1.0,False
9304d1b0-902b-4dfa-9cf1-33c4a0c5ef86,James find the hospital.,James,,True,True,True,True,1.0,False
cf023767-8969-4f0c-982d-65c174fc4de7,James can find the hospital.,James,,False,False,False,False,1.0,False
1a8f72b6-6332-400a-8790-8a11a589908a,Henry find how far it is to the library.,Henry,,True,True,True,True,1.0,False
019887f2-53ef-425c-a537-5d30717dbd06,Henry can find the library for us.,Henry,,False,False,False,False,1.0,False
e5c971d2-4219-45bf-834d-fcd612b0ed09,What is the next bus I can take to camps Kate?,Kate,,True,True,True,True,1.0,False
575bd9d0-a7aa-4e1a-b895-fc8a27512af9,Kate find me a bus to campus.,Kate,,True,False,True,True,0.6666666666666666,False
10d13d5d-81d4-4fc5-9317-cdbcf6587e1c,Do you think Kate can find the next bus?,Kate,,False,False,False,False,1.0,False
5fac1ff9-18f0-4507-b9f1-3f93d23ca3dc,Kiki left her jacket in my car.,Kiki,,False,False,False,False,1.0,False
82f19137-ce5b-4dc4-8851-d5d05b89377c,Don't forget your jacket Kiki.,Kiki,,True,True,True,True,1.0,False
bfb1bc1c-bc2b-48e5-be2c-00ba9f677c9c,Kiki can you tell me where my keys are?,Kiki,,True,True,True,True,1.0,False
80960432-8a35-4f44-852e-4efe5d8b80f9,How do I stream Monday Night Football Connor?,Connor,,True,True,True,True,1.0,False
34561ca0-0a7b-414c-8381-758e4afa0cae,Connor who is playing in tonight's football game?,Connor,,True,True,True,True,1.0,False
00c2bf26-cdee-499b-82ca-e46e4a18fa83,Bet on the Rams for me Connor.,Connor,,True,True,True,True,1.0,False
75227c8d-c517-43b4-a618-65138690b684,Do you think the Rams will win Jessie?,Jessie,,True,True,True,True,1.0,False
e74381fe-36ce-42fa-b6b8-dc4a6fdb3d84,Jessie can tell me the odds of any team winning the game.,Jessie,,False,True,False,False,0.6666666666666666,False
a57b5791-18eb-4a0b-98f7-8487f715a0a1,Frank is smarter than Joe.,Frank,,False,False,False,False,1.0,False
fd7e3f6c-e6cd-4997-95cc-66a21ec8cd34,Joe thinks Frank is smart.,Joe,,False,False,False,False,1.0,False
1e9bc372-d8e1-4b64-9c8e-25a8f1f89fea,What was that noise Ken?,Ken,,True,True,True,True,1.0,False
a278220b-d392-4416-99b5-3112c11e40ba,Ken tell me what that noise was.,Ken,,True,True,True,True,1.0,False
0d56d7a7-abec-44f0-8b79-edf5a8270372,Pete is anybody home?,Pete,,True,True,True,True,1.0,False
3634a11d-4373-4c53-a383-6f6580e48dbb,Pete tells me if anyone is at my house.,Pete,,False,False,False,False,1.0,False
d9f4278c-4bbf-4945-92ef-1673bda1fbe8,I think Pete is at my house.,Pete,,False,False,False,False,1.0,False
b340e064-462d-4801-940e-2a5fa3e82ba8,Do I have any mail Betty?,Betty,,True,True,True,True,1.0,False
9e797857-b83b-45c4-8433-6ae65980f1bf,Betty check my mail.,Betty,,True,True,True,True,1.0,False
2a6b78d8-57f1-4760-8b9e-a2d8f80231a6,How can I order food online Rick?,Rick,,True,True,True,True,1.0,False
24659b70-1509-46e1-9f3a-e78068e1a949,Rick order food online.,RIck,,True,True,True,True,1.0,False
3a70258f-3705-4f03-b0d0-db1b8d1b932d,Rick can order food online.,Rick,,False,False,False,False,1.0,False
9f8ca54c-7430-4e53-b9cf-c4b067c39634,What cat food is best Nick?,Nick,,True,True,True,True,1.0,False
fbe999a3-807e-48a6-a211-434417c3ecf9,Nick order cat food.,Nick,,True,True,True,True,1.0,False
699f456e-9d71-4426-92b1-e991ad9baa3b,Where is my delivery Frank?,Frank,,True,True,True,True,1.0,False
c8e42f08-7b32-4a41-b65c-c37f932dad3f,Frank I think someone stole my package.,Frank,,True,True,True,True,1.0,False
2d464c19-84d7-48d9-be95-aea13f627616,Frank where is my package?,Frank,,True,True,True,True,1.0,False
2ed55f5d-3664-4511-9090-6f606d53c2ba,Did anyone call Lisa?,Lisa,,False,False,False,False,1.0,False
0cc04512-1e58-42a0-8ba8-21f6a1fd6478,Lisa play my messages.,Lisa,,True,True,True,True,1.0,False
821025a6-137c-43cc-8e5c-e01e002fd89d,Can Lisa play messages?,Lisa,,False,False,False,False,1.0,False
365ec82d-dfe0-466c-a278-861695dae981,I like Lisa.,Lisa,,False,False,False,False,1.0,False
87086cd3-a912-4a36-b5c4-b068a6eece14,Lisa looks better than Amy.,Lisa,,False,False,False,False,1.0,False
39f91676-d65f-498d-913b-df7fa7cfec6a,Amy is jealous of Lisa.,Amy,,False,False,False,False,1.0,False
6ad9a917-022d-4b9b-b01a-d62182888199,What time does the store close tonight Liz?,Liz,,True,True,True,True,1.0,False
b1a68212-af1e-46a0-90d2-0481cf30ff2c,Liz can you close the store?,Liz,,True,True,True,True,1.0,False
eedacf50-58d8-4988-9b60-c5568ef109ce,Helen can't close the store Liz.,Liz,,True,True,True,True,1.0,False
74bf8468-0240-401d-979d-fd44f5f7577e,Helen give Liz your key.,Helen,,True,True,True,True,1.0,False
c6ea4610-5116-4eb0-ba0a-8b7300b73156,What time is it in Japan Josh?,Josh,,True,True,True,True,1.0,False
8b1343ce-8a5c-450f-8025-d1cb59a1c4f5,Josh tells me the time.,Josh,,False,False,False,False,1.0,False
ef9458d0-e356-4dea-ba7b-83d3bdb932f1,Josh isn't as good as Ned.,Josh,,False,False,False,False,1.0,False
18cf7b5c-ba59-4e6a-9c91-186dd7a90102,How many sentences is this Zach?,Zach,,True,True,True,True,1.0,False
145abf11-091a-4aeb-8b35-3aa2077954ec,Zach can write a lot of sentences.,Zach,,False,False,False,False,1.0,False
3b99c558-5bd0-4711-8834-6f4c6dad28a5,Does Zach ever get bored writing sentences?,Zach,,False,False,False,False,1.0,False
d28526e6-0696-4126-ad27-447186994e13,Yes Zach gets bored.,Zach,,False,False,False,False,1.0,False
30e9d3a3-2445-4167-bccd-91ef3182ba44,When is the final report due Ken?,Ken,,True,True,True,True,1.0,False
947cd785-1363-4aba-b739-fd01e2d78855,Ken read my final report.,Ken,,True,True,True,True,1.0,False
e5545f68-ed67-4f7e-8922-efae5e3bf083,Dave buy a laptop charger from Amazon.,Dave,,True,True,True,True,1.0,False
7aea6342-aebc-4856-85e2-a200ad52223d,Does my laptop need to be charged Dave?,Dave,,True,True,True,True,1.0,False
774b1bfb-dbf2-4b68-834d-de593a321e1a,Dave where is my laptop?,Dave,,True,True,True,True,1.0,False
704b48c2-1da4-400d-93e9-3aba7c0c7ad1,Pete likes Kim.,Pete,,False,False,False,False,1.0,False
1dafc68f-d5ba-4697-b7c4-836d77d962d7,But Kim does not like Pete.,Pete,,False,False,False,False,1.0,False
b9fad374-dc87-4416-a0cb-cf52f7c57f27,How much is a new TV Sam?,Sam,,True,True,True,True,1.0,False
d4f589a8-aeb0-4950-827c-201b4a25bb8e,Sam buy a new TV.,Sam,,True,True,True,True,1.0,False
fe9810c0-9783-4290-b834-2750a3d4dd44,Sam do you watch TV?,Sam,,True,True,True,True,1.0,False
8ee96935-58bc-4785-befd-68ec5e2ef5b4,Sam watches TV.,Sam,,False,False,False,False,1.0,False
30f1fe23-8830-4e79-8a62-54953b1b8132,Sam watches more TV than Travis.,Sam,,False,False,False,False,1.0,False
c0204fd0-f911-4ab9-bfcd-559be1a4668c,Travis does not watch TV.,Travis,,False,False,False,False,1.0,False
658eb8f4-3ddd-4873-b6e4-7f6e2bfb12c8,Bill will take the Patriots to the Super Bowl.,Bill,,False,False,False,False,1.0,False
cc08b25c-a6fe-4bbf-9b21-07154e0be806,Bill cannot win without Tom.,Bill,,False,False,False,False,1.0,False
b29709df-c9c1-46d7-b8f8-f5cb475061e3,Tom thinks he can beat Bill.,Tom,,False,False,False,False,1.0,False
1759ddac-4be3-4232-8524-ce089402d415,Tom cannot beat Bill.,Tom,,False,False,False,False,1.0,False
7b787cb4-49e6-44a8-801d-a0d53954219e,Bill beat Tom.,Bill,,True,True,False,True,0.6666666666666666,False
f9b05aa7-5327-431c-a34e-7dfc3fc97b76,What movies are on my watch list Jerry?,Jerry,,True,True,True,True,1.0,False
4581d1ba-bdec-4c56-9fca-7b3f8a996e1b,Jerry play a movie.,Jerry,,True,True,True,True,1.0,False
4baebcf1-b971-4584-b14e-661d0cb07bc5,Show me comedies Jerry.,Jerry,,True,True,True,True,1.0,False
78fa4d30-b2ba-4586-85b7-a9fab627ffc7,Jerry likes comedies but Candace does not.,Jerry,,False,False,False,False,1.0,False
0aa52e14-1df6-4f74-b9df-7d6d23f63cab,When is trash day Bert?,Bert,,True,True,True,True,1.0,False
256c0927-46f2-44e6-9329-310d595892f8,How do I buy crypto Luke?,Luke,,True,True,True,True,1.0,False
da4e28d1-3808-478c-89fd-3c6dad6074a9,Can you buy crypto Luke?,Luke,,True,True,True,True,1.0,False
841ce889-4eda-44de-8947-324f84a27f02,James knows where he hospital is.,James,,False,False,False,False,1.0,False
00430979-7ccf-4c84-bdc5-3badac6d52bb,How far is it to the library Henry?,Henry,,True,True,True,True,1.0,False
a5eb83e7-e7f4-47cf-9d28-009c8572b721,Nick told James that cat food is bad.,Nick,,False,False,False,False,1.0,False
249645b0-3c6b-46a9-abd8-8b47a3b5f7a7,Where are the best deals on a new TV Sam?,Sam,,True,True,True,True,1.0,False
e195e3b8-355e-4404-9ef9-ad3edda49930,Luke how much crypto should I buy?,Luke,,True,True,True,True,1.0,False
ad100828-eae1-43b3-8ccf-1d3a8ac2cc0a,Luke buys crypto.,Luke,,False,False,False,False,1.0,False
ee48ed30-760d-45c3-97d1-580fde0d5ddd,Luke buy crypto.,Luke,,True,True,True,True,1.0,False
aa4b4957-8c30-4f7e-8d93-aaeda83171d5,Where is the nearest ATM Blake?,Blake,,True,True,True,True,1.0,False
bfbc2761-b65a-41ab-bc60-ce3a5c81455f,Blake find an ATM near me.,Blake,,True,True,True,True,1.0,False
b2ba04c0-d8d6-4c6d-aeab-ee7127fba8d8,Blake can find the ATM.,Blake,,False,False,False,False,1.0,False
29624a3f-c448-40c2-bdbb-46654656f68f,Super helpful Blake.,Blake,,True,False,True,True,0.6666666666666666,False
57202103-ea84-4774-8982-1ea4f6a4aecb,Blake is someone I like.,Blake,,False,False,False,False,1.0,False
489d0705-a48a-4e5f-ae65-821b9398ae88,What is the weather in Mexico David?,David,,True,True,True,True,1.0,False
3e3d6691-06eb-4a93-a079-50876af61375,David is it hot in Mexico?,David,,True,True,True,True,1.0,False
90c6f697-ca09-423e-bfed-b1776495d1df,David tells me the weather in Mexico.,David,,False,True,False,False,0.6666666666666666,False
9320041d-e11a-4b1b-b5ba-8e872808a8ba,David book a flight to Mexico.,David,,True,True,True,True,1.0,False
4f1df5f2-7b2a-4ef2-9120-76f9d2797243,David are there first class tickets left?,David,,True,True,True,True,1.0,False
441a3392-522a-4c63-bcae-6ee4465898c9,Can you book me a flight to Mexico David?,David,,True,True,True,True,1.0,False
7bf46a82-bec5-4e8b-9d88-ccb1ca121c80,David is good at booking flights to Mexico.,David,,False,False,False,False,1.0,False
c337a6b4-f10a-43e0-84f8-03fd4b874a10,David should be more like Susan.,David,,False,False,False,False,1.0,False
650b5cdb-f80a-4979-9aac-248f0dad05eb,Susan is not a fan of David.,Susan,,False,False,False,False,1.0,False
5d410845-3fa7-45cd-8b72-b2e1c7bd20fc,Susan do you like David?,Susan,,True,True,True,True,1.0,False
803fa51c-aa6c-4789-9efe-67e16e0b42d0,What day of the week is New Years Eve Kenny?,Kenny,,True,True,True,True,1.0,False
62921c2e-03c7-405a-8b1f-eff9f5e484c7,Kenny do I have to work on New Years Eve?,Kenny,,True,True,True,True,1.0,False
df8b8495-e555-489b-84d4-7773ca8dca2d,Kenny take the day off.,Kenny,,True,False,True,True,0.6666666666666666,False
46059a76-cdac-42d3-9491-40bf45c9c347,Kenny has vacation time.,Kenny,,False,False,False,False,1.0,False
aef7e397-0327-49eb-9e0a-f9e55322aac5,Do you work hard Kenny?,Kenny,,True,True,True,True,1.0,False
025d5e04-3656-4b25-a78c-d8b9c5879282,Where are you going Kenny?,Kenny,,True,True,True,True,1.0,False
0be87988-b320-4ac5-9161-4dc80411726a,Can I come Kenny?,Kenny,,True,True,True,True,1.0,False
a82ff949-a88b-4014-890c-e16f2127a611,Kenny told me I can come.,Kenny,,False,False,False,False,1.0,False
9be9c0c8-59c1-4964-854b-9b13a183cfb6,Kenny said pack clothes for hot weather.,Kenny,,False,False,False,False,1.0,False
2cd0fc24-336d-47c6-a524-1e727791b467,Buy clothes for me Jack.,Jack,,True,True,True,True,1.0,False
4fc8ff75-e593-4ad3-a257-ac79bec7a028,Jack can buy clothes.,Jack,,False,False,False,False,1.0,False
30ec8d9b-ffa6-4143-857f-3d06eba2dfb1,Good style Jack.,Jack,,True,True,True,True,1.0,False
f5c159cc-558f-45f8-8130-171d0ae9e152,Jack I like those pants.,Jack,,True,True,True,True,1.0,False
b5775dd0-fd99-4526-98ca-7d5678ac5978,I need more shirts Jack.,Jack,,True,True,True,True,1.0,False
271d6102-1004-4aca-9c42-e554cc537fdd,What should I wear today Jackson?,Jackson,,True,True,True,True,1.0,False
